paper_id,models,link,title,year
760,MF;WIDEDEEP;GRU4REC;DQN;DDPG;DEERS;GCQ,https://link.springer.com/chapter/10.1007/978-3-030-47426-3_2,Off-Policy Recommendation System Without Exploration,2020
761,NEUMF;CUNEBPR;ANSR;BPR;ANSR;SBPR;DMF;APR,https://ieeexplore.ieee.org/iel7/6287639/8948470/09050750.pdf,An Efficient Adaptive Attention Neural Network for Social Recommendation,2020
762,POP;BBPR;WARP;CBOW;RNN;HMF;HARNN,https://arxiv.org/pdf/1805.11008,A Sequential Embedding Approach for Item Recommendation with Heterogeneous Attributes,2018
767,NCF;TSVD;SRS;RRN;FPMC;GRU4REC;STAMP;DCRL,https://drive.google.com/file/d/1YNx-BTYbInXjf0teABPMKh2VNkCAWoZF/view,Dynamic Collaborative Recurrent Learning,2019
768,DNN;PNN;WIDEDEEP;DIN;DIEN,https://ojs.aaai.org/index.php/AAAI/article/view/6028/5884,Deep Time-Stream Framework for Click-through Rate Prediction by Tracking Interest Evolution,2020
770,POP;ITEMKNN;BPRMF;FPMC;GRU4REC;STAMP;SRGNN;TAGNN,https://www.mdpi.com/2227-7390/8/9/1607/pdf,Attention-Enhanced Graph Neural Networks for Session-Based Recommendation,2020
771,SVD;TIMESVD;GLOMA;MRMA;IAUTOREC;RRN;NADE;S3PNM,https://arxiv.org/pdf/2204.00752,Modeling Dynamic User Preference via Dictionary Learning for Sequential Recommendation,2022
772,POP;SPOP;MC;FPMC;PRME;NEXTITNET;SRGNN;TSIS,https://journal.hep.com.cn/fcs/EN/article/downloadArticleFile.do?attachType=PDF&id=25590,Where to go? Predicting next location in IoT environment,2021
773,GRU4REC;NARM;STAMP;SASREC;REPEATNET;SRGNN;FGNN;CSRM;GREC;GCEGNN;PROXYSR,https://arxiv.org/pdf/2107.03564,Unsupervised Proxy Selection for Session-based Recommender Systems,2021
774,WIDEDEEP;DEEPFM;NFM;AFM;XDEEPFM;LSTM4FD;LCRNN;M3;DIFM,https://ojs.aaai.org/index.php/AAAI/article/view/17755/17562,Modeling the Field Value Variations and Field Interactions Simultaneously for Fraud Detection,2021
775,EMDE;VSKNN;SKNN;TAGNN;GRU4REC;NARM;SRGNN;CT;SR,https://arxiv.org/pdf/2006.01894,An efficient manifold density estimator for all recommendation systems,2021
776,POP;SPOP;ITEMKNN;GRU4REC;NARM;STAMP;SRGNN;LGSR,https://ebooks.iospress.nl/pdf/doi/10.3233/FAIA200137,Joint Modeling of Local and Global Behavior Dynamics for Session-Based Recommendation,2020
777,BPRMF;GRU4REC;CASER;SASREC;BERT4REC;S3REC;CL4SREC;DUOREC,https://arxiv.org/pdf/2110.05730,Contrastive Learning for Representation Degeneration Problem in Sequential Recommendation,2021
778,HO;LM;SVM;RF;GBDT;MLP;DISHARD;EERNNA;JMBSNET,https://www.researchgate.net/profile/Haobing-Liu/publication/346276216_Jointly_Modeling_Individual_Student_Behaviors_and_Social_Influence_for_Prediction_Tasks/links/604e210992851c2b23cd36ba/Jointly-Modeling-Individual-Student-Behaviors-and-Social-Influence-for-Prediction-Tasks.pdf,Jointly Modeling Individual Student Behaviors and Social Influence for Prediction Tasks,2020
779,BPRMF;TRANSREC;YOUTUBEDNN;GRU4REC;CASER;SASREC;HGN,https://arxiv.org/pdf/2011.05742,Learning User Representations with Hypercuboids for Recommender Systems,2020
780,RNN;STAMP;SRGNN;SKNN;STAN;CSRM;HRNN;IIRNN;SASREC;BERT4REC;INSERT,https://arxiv.org/pdf/2107.07453,Next-item Recommendations in Short Sessions,2021
781,GAT;SRGNN;GRU4REC;CASER;SASREC;BERT4REC;VTB;MIXUP;EDA;CP4REC;CCL,https://www.atailab.cn/seminar2022Spring/pdf/2021_CIKM_Contrastive%20Curriculum%20Learning%20for%20Sequential%20User%20Behavior%20Modeling%20via%20Data%20Augmentation.pdf,Contrastive Curriculum Learning for Sequential User Behavior Modeling via Data Augmentation,2021
782,POP;BPRMF;FPMC;FOSSIL;PRME;TR;GRU;SAS;RTN,https://ieeexplore.ieee.org/iel7/6287639/8600701/08835015.pdf,Recurrent Translation-Based Network for Top-N Sparse Sequential Recommendation,2019
783,TOP;FPMC;HRM;DREAM;SHAN;ANAM;IIAAN,https://ieeexplore.ieee.org/iel7/6287639/8600701/08736740.pdf,Inter-Basket and Intra-Basket Adaptive Attention Network for Next Basket Recommendation,2019
784,ITEMKNN;GRU4REC;PNN;ARNN,https://arxiv.org/pdf/1805.02983,Augmenting Recurrent Neural Networks with High-Order User-Contextual Preference for Session-Based Recommendation,2018
785,BPR;FPMC;SOCIALMF;DREAM;SOCIALGCN;PROPOSEDDSRS,http://staff.ustc.edu.cn/~tongxu/Papers/Yang_JCST20.pdf,Exploiting Structural and Temporal Influence for Dynamic Social-Aware Recommendation,2020
786,TOP;MF;MC;TF;PFMC;PRME;RNN;STRNN,https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewPDFInterstitial/11900/11583,Predicting the Next Location: A Recurrent Model with Spatial and Temporal Contexts,2016
787,PMF;PTF;FPMC;FPMC,https://www.ijcai.org/Proceedings/13/Papers/384.pdf,Where You Like to Go Next: Successive Point-of-Interest Recommendation,2013
790,WH;KNN;GRU4REC;KNN,https://web-ainf.aau.at/pub/jannach/files/Conference_RecSys_2017.pdf,When Recurrent Neural Networks meet the Neighborhood for Session-Based Recommendation,2017
794,POP;BPR;FM;CARS2;FPMC;HRM;RNN;CARNN,https://arxiv.org/pdf/1609.05787,Context-aware Sequential Recommendation,2016
796,STELLAR;LSTM;GRU;STRNN,https://www.ijcai.org/proceedings/2018/0458.pdf,Content-Aware Hierarchical Point-of-Interest Embedding Model for Successive POI Recommendation,2018
797,POP;FM;VOM;FPMC;PRME;STRNN;LSTM;STLSTM;HSTLSTM,https://www.ijcai.org/proceedings/2018/0324.pdf,HST-LSTM: A Hierarchical Spatial-Temporal Long-Short Term Memory Network for Location Prediction,2018
798,DEEPWALK;PMF;PTE;TADW;JNTM,https://arxiv.org/pdf/1606.08154,A Neural Network Approach to Joint Modeling Social Networks and Mobile Trajectories,2017
799,FPM;FPMC;PIMF;WWO,http://www.kdd.org/kdd2016/papers/files/rfp0482-liuA.pdf,Unified Point-of-Interest Recommendation with Temporal Interval Assessment,2016
800,BPR;FCTMCH;POPRANK;RANDOM,https://web-ainf.aau.at/pub/jannach/files/Conference_RecSys2015.pdf,Adaptation and Evaluation of Recommendations for Short-term Shopping Goals,2015
801,POP;BPRMF;VBPR;MC;FPMC;VISTA,https://arxiv.org/pdf/1607.04373,"Vista: A Visually, Socially, and Temporally-aware Model for Artistic Recommendation",2016
805,RANDOM;PERSTOUR;POP;RANK;MARKOV,https://arxiv.org/pdf/1608.07051,Learning Points and Routes to Recommend Trajectories,2016
806,MF;PMF;FPMC;PRME;LBPRM;LBPRN,https://www.ijcai.org/Proceedings/2017/0255.pdf,Category-aware Next Point-of-Interest Recommendation via Listwise Bayesian Personalized Ranking,2017
807,ITEMPOP;BPRMF;FPMC;ITEM2VEC;PROD2VEC;M2VEC;TRIPLE2VEC,https://cseweb.ucsd.edu/~jmcauley/pdfs/cikm18a.pdf,"Representing and Recommending Shopping Baskets with Complementarity, Compatibility, and Loyalty",2018
808,POP;BPRMF;FMC;FPMC;PRME;HRM;TRANSREC;CATCOS;FM;TRANSFM,http://cseweb.ucsd.edu/~jmcauley/pdfs/recsys18a.pdf,Translation-based Factorization Machines for Sequential Recommendation,2018
809,GRU;CASER;NEXTITNET;SASREC,https://arxiv.org/pdf/2006.05779,Self-Supervised Reinforcement Learning for Recommender Systems,2020
810,FPMC;HRM;RNN;RLML;TARLBL,https://arxiv.org/pdf/1608.07102,Multi-behavioral Sequential Prediction with Recurrent Log-bilinear Model,2017
811,BPR;FPMC;GRU4REC;NARM;DQN;DDPG;PDQ,https://tbbaby.github.io/pub/wsdm20.pdf,Pseudo Dyna-Q: A Reinforcement Learning Framework for Interactive Recommendation,2020
812,MARKOV;PRME;STRNN;BILSTM;POI2VEC;DEEPMOVE;VANEXT,https://kpzhang.github.io/paper/Variational_Attention.pdf,Predicting Human Mobility via Variational Attention,2019
813,TOP;BIGRAM;CONTEXTONLY;MC;HRM;LSTM;NEMO,https://dl.acm.org/doi/pdf/10.1145/3041021.3054200,Nemo: Next career move prediction with contextual embedding,2017
815,COFIRANK;WRMF;BPR;GBPR;FISMAUG;MAXMF;PFPWARP;PFPKL,https://cseweb.ucsd.edu/~jmcauley/pdfs/cikm15.pdf,Improving Latent Factor Models via Personalized Feature Projection for One Class Recommendation,2015
816,PMARKOV;HMM;LSTM;JMARKOV;FPMC;LSTM;DEEPMOVE;PMF,https://vonfeng.github.io/files/UbiComp2020_PMF_Final.pdf,PMF: A Privacy-preserving Human Mobility Prediction Framework via Federated Learning,2020
818,POP;NMF;FPMC;HRM;DREAM;NAM;ANAM,http://rali.iro.umontreal.ca/rali/sites/default/files/publis/p1201-bai.pdf,An Attribute-aware Neural Attentive Model for Next Basket Recommendation,2018
820,BPRMF;MC;FPMC;HRM;PRME;TRANSREC;CASER;LSTM;ATTREC,https://recnlp2019.github.io/papers/RecNLP2019_paper_21.pdf,Next Item Recommendation with Self-Attentive Metric Learning,2019
821,NSM;OF;MC;FPMC,http://archive.thewebconf.org/proceedings/www2014/proceedings/p373.pdf,Mining Novelty-Seeking Trait Across Heterogeneous Domains,2014
823,FM;WIDEDEEP;DEEPCROSS;NFM;AFM;SASREC;TFM;SEQFM,https://arxiv.org/pdf/1911.02752,Sequence-Aware Factorization Machines for Temporal Predictive Analytics,2019
825,LSTM;STRNN;STLSTM;CARA;TMCA,https://drive.google.com/file/d/1cE12BkOY9ggsSgOnXNDAmCaD58PJ5rmC/view,Next Point-of-Interest Recommendation on Resource-Constrained Mobile Devices,2020
827,RANDOM;POP;BPRM;GRU;HCAGRU,https://arxiv.org/pdf/1711.05114,A Hierarchical Contextual Attention-based GRU Network for Sequential Recommendation,2018
828,PMF;FPMC;WMF;EXPOMF;H4MF,https://proceedings.neurips.cc/paper/2018/file/8d9766a69b764fefc12f56739424d136-Paper.pdf,Modeling Dynamic Missingness of Implicit Feedback for Recommendation,2018
829,ITEMKNN;BPR;MF;NEUMF;SVDFEATURE;HETERS;FMG;MCREC,http://140.122.184.128/presentation/21-07-19/Leveraging%20Meta-path%20based%20Context%20for%20Top-N%20Recommendation%20with%20A%20Neural%20Co-Attention%20Model.pdf,Leveraging Meta-path based Context for Top-N Recommendation with A Neural Co-Attention Model,2018
830,PMF;NMF;SVD;HFT;DEEPCONN;NARRE,https://dl.acm.org/doi/pdf/10.1145/3178876.3186070,Neural Aentional Rating Regression with Review-level Explanations,2018
832,LINE;NODE2VEC;TRIDNR;SNE,https://arxiv.org/pdf/1705.04969.pdf,Attributed Social Network Embedding,2017
833,ITEMPOP;MFBPR;CDAE;IRGAN;NEUMF;AMF,https://arxiv.org/pdf/1808.03908.pdf,Adversarial Personalized Ranking for Recommendation,2018
834,BPR;MLP;MF;NEUMF;CML;LRML,https://dl.acm.org/doi/pdf/10.1145/3178876.3186154,Latent Relational Metric Learning via Memory-based Attention for Collaborative Ranking,2018
835,BPR;VBPR;DEEPCONN;CKE,https://dl.acm.org/doi/pdf/10.1145/3132847.3132892,Joint Representation Learning for Top-N Recommendation with Heterogeneous Information Sources,2017
837,BMF;HFT;CTR;RMR;RBLT;TRANSNET;ALFM,https://dl.acm.org/doi/pdf/10.1145/3178876.3186145,Aspect-Aware Latent Factor Model: Rating Prediction with Ratings and Reviews,2018
838,MF;FM;MLP;NEUMF;DCON;TNET;DATT;MPCN,https://arxiv.org/pdf/1801.09251.pdf,Multi-Pointer Co-Attention Networks for Recommendation,2018
839,BPR;BPRHFT;VBPR;TRANSREC;DEEPCONN;CKE;JRL;PGPR,https://arxiv.org/pdf/1906.05237.pdf,Reinforcement Knowledge Graph Reasoning for Explainable Recommendation,2019
840,BPR;SVD;FM;TRUSTSVD;CONTEXTMF;GCMC;PINSAGE;DIFFNET,https://arxiv.org/pdf/1904.10322.pdf,A Neural Influence Diffusion Model for Social Recommendation,2019
841,LRMF;PMF;NMF;SVD;URP;CTR;RMR;NRT,https://arxiv.org/pdf/1708.00154.pdf,Neural Rating Regression with Abstractive Tips Generation for Recommendation,2017
842,ITEMPOP;ITEMKNN;HOSLIM;YOUTUBEREC;MLP;BPR;EALS;FISM;DEEPICF,https://arxiv.org/pdf/1811.04392.pdf,Deep Item-based Collaborative Filtering for Top-N Recommendation,2018
843,BPR;RMR;HFT;RBLT;TRANSNET;A3NCF,https://www.ijcai.org/proceedings/2018/0521.pdf,A 3NCF: An Adaptive Aspect Attention Model for Rating Prediction,2018
844,BMF;HFT;CTR;RMR;RBLT;EFM;TRANSNET;TALFM;MMALFM,https://arxiv.org/pdf/1811.05318.pdf,MMALFM: Explainable Recommendation by Leveraging Reviews and Images,2018
845,VBPR;ACF;GRAPHSAGE;NGCF;MMGCN,https://weiyinwei.github.io/papers/mmgcn.pdf,MMGCN: Multi-modal Graph Convolution Network for Personalized Recommendation of Micro-video,2019
846,BPRMF;CMF;CDCF;MLP;CSN;CONET;SCONET,https://arxiv.org/pdf/1804.06769.pdf,CoNet: Collaborative Cross Networks for Cross-Domain Recommendation,2018
847,NEUMF;LR;LRDW;LRMP;DNN;GBDT;MEIREC,http://www.shichuan.org/doc/67.pdf,Metapath-guided Heterogeneous Graph Neural Network for Intent Recommendation,2019
848,LIBFM;CNN;DSSM;WIDEDEEP;DEEPFM;DFM;DKN;NPA,https://arxiv.org/pdf/1907.05559.pdf,NPA: Neural News Recommendation with Personalized Attention,2019
850,BPR;RANKALS;FISMAUC;DEEPWALK;LINE;NODE2VEC;METAPATH2VEC,http://staff.ustc.edu.cn/~hexn/papers/sigir18-bipartiteNE.pdf,BiNE: Bipartite Network Embedding,2018
851,FM;BPRMF;ITEMCF;YOUTUBEDNN;TDMDNN,https://arxiv.org/pdf/1801.02294.pdf,Learning Tree-based Deep Model for Recommender Systems,2018
852,DKN;LIBFM;KPCNN;DSSM;DEEPWIDE;DEEPFM;YOUTUBENET;DMF,https://dl.acm.org/doi/pdf/10.1145/3178876.3186175,DKN: Deep Knowledge-Aware Network for News Recommendation,2018
853,PMF;SOREC;SOREG;SOCIALMF;TRUSTMF;NEUMF;DEEPSOR;GCMCSN;GRAPHREC,https://arxiv.org/pdf/1902.07243.pdf,Graph Neural Networks for Social Recommendation,2019
855,SVD;DELF;TRUSTPRO;TRUSTMF;TRUSTSVD;NSCR;SPERS;DANSER,https://arxiv.org/pdf/1903.10433.pdf,Dual Graph Aention Networks for Deep Latent Representation of Multifaceted Social Eects in Recommender Systems,2019
857,BPRMF;GMF;MLP;NCF;HEC;RIPPLENET,https://arxiv.org/pdf/1903.03714.pdf,Jointly Learning Explainable Rules for Recommendation with Knowledge Graph,2019
859,PMF;CDL;RBLT;CMLE;CONVMF;DEEPCONN;TRANSNETS;DAATN;CARL,https://arxiv.org/pdf/1712.02342.pdf,A Context-Aware User-Item Representation Learning for Item Recommendation,2017
861,BPRMF;FPMC;SBPR;GBPR;SPMC,https://arxiv.org/pdf/1708.04497,SPMC: Socially-Aware Personalized Markov Chains for Sparse Sequential Recommendation,2017
862,BPRMF;TENSOR;NCF;FPMC;UTILITYSVD;HCM;TSRHAWKES;NEUHAWKES;LSHAWKES;SLRC,http://www.thuir.cn/group/~YQLiu/publications/WWW2019Wang.pdf,Modeling Item-Specific Temporal Dynamics of Repeat Consumption for Recommender Systems,2019
863,POP;BPRMF;SSCF;RNN;SBRS;SABR;STABR,https://arxiv.org/pdf/1811.08203,Attentive Neural Architecture Incorporating Song Features For Music Recommendation,2018
864,MCF;PF;CTPF;COCTPF;RLPF;PCRL,https://ink.library.smu.edu.sg/cgi/viewcontent.cgi?article=5243&context=sis_research,Probabilistic Collaborative Representation Learning for Personalized Item Recommendation,2018
865,FPMC;SHAN;DEEPMOVE;LSPL,https://www.researchgate.net/profile/Guoshuai-Zhao/publication/337015042_Long-_and_Short-term_Preference_Learning_for_Next_POI_Recommendation/links/5dcecb5aa6fdcc7e1383f281/Long-and-Short-term-Preference-Learning-for-Next-POI-Recommendation.pdf,Long- and Short-term Preference Learning for Next POI Recommendation,2019
866,CE;PMF;BPMF;TIMESVD,https://www.ijcai.org/Proceedings/16/Papers/535.pdf,Collaborative Evolution for User Profiling in Recommender Systems,2016
867,RANDOM;POP;IB;UB;LDA;MF;PURECB;CBCF,https://repositorio.uam.es/bitstream/handle/10486/694243/building_sanchez_ipm_2019_ps.pdf?sequence=4,Building user profiles based on sequences for content and collaborative filtering,2019
868,ABITEMKNN;BPRFM;MOSTPOPULAR;ITEMKNN;USERKNN;VSM;KAHFM,https://arxiv.org/pdf/1909.05038,How to make latent factors interpretable by feeding Factorization machines with knowledge graphs,2019
869,PRME;TAPRME;FPMC;HRM;RANKGEOFM;TACF;TATEM,https://www.researchgate.net/profile/Aixin-Sun/publication/320214134_A_time-aware_trajectory_embedding_model_for_next-location_recommendation/links/5a0aef32458515e482740481/A-time-aware-trajectory-embedding-model-for-next-location-recommendation.pdf,A Time-Aware Trajectory Embedding Model for Next-Location Recommendation,2018
871,GARG;GTHAN;UCFG;STLSTM;TMCA;GEOMF;GEOIE;RANKGEOFM;SAENAD;NEXT;MGMPFM,https://link.springer.com/article/10.1007/s41019-020-00135-z,GARG: Anonymous Recommendation of Point-of-Interest in Mobile Networks by Graph Convolution Network,2020
872,POPRANK;RANDOMWALK;MEMORYBASEDCF;PURESVD;SIZAN;SLIM;BPR;GBPR,http://csse.szu.edu.cn/staff/panwk/publications/Journal-Neurocomputing-16-GBPRplus.pdf,Group Bayesian personalized ranking with rich interactions for one-class collaborative filtering,2016
874,SOGBMF;CBPF;MCLRE;PIER;PIERT,https://www.cs.cmu.edu/~lbing/pub/TOIS2018_Yi.pdf,Joint Modeling of Participant Influence and Latent Topics for Recommendation in Event-based Social Networks,2018
875,MFBPR;CML;NEUMF;FISM;CMN;PRME;TRANSREC;CASER;MDR;MASS;MASR;AMDR;AMASS;AMASR;MASR;AMASR,https://dl.acm.org/doi/pdf/10.1145/3331184.3331234,Adversarial Mahalanobis Distance-based Attentive Song Recommender for Automatic Playlist Continuation,2019
876,ATTF;TTFH;TTFW;TTFM;FPMC;LRT;WRMF;BPRMF,https://www.researchgate.net/profile/Shenglin-Zhao/publication/319086997_Aggregated_Temporal_Tensor_Factorization_Model_for_Point-of-Interest_Recommendation/links/5b96737ca6fdccfd543a6fb9/Aggregated-Temporal-Tensor-Factorization-Model-for-Point-of-Interest-Recommendation.pdf,Aggregated Temporal Tensor Factorization Model for Point-of-interest Recommendation,2018
877,MFCF;FPMC;RNN;MCIDNN;MC;FPME;CARNN,https://ieeexplore.ieee.org/iel7/6287639/6514899/08340154.pdf,Multi-Context Integrated Deep Neural Network Model for Next Location Prediction,2018
878,TBP;FPMC;HRM;DERAM;NAM;BEACON;MCPRN;INTNET,https://ojs.aaai.org/index.php/AAAI/article/view/6093/5949,Intention Nets: Psychology-Inspired User Choice Behavior Modeling for Next-Basket Prediction,2020
879,UCF;FPMC;LSTM;STRNN;SERM;CASER;ARNN,https://ojs.aaai.org/index.php/AAAI/article/view/5337/5193,An Attentional Recurrent Neural Network for Personalized Next Location Recommendation,2020
880,BPR;FPMC;RRN;NARM;STAMP;RMTPP;TIMELSTM;CTREC,https://www.researchgate.net/profile/Ting-Bai-2/publication/334579722_CTRec_A_Long-Short_Demands_Evolution_Model_for_Continuous-Time_Recommendation/links/5d4160cda6fdcc370a6f3fd1/CTRec-A-Long-Short-Demands-Evolution-Model-for-Continuous-Time-Recommendation.pdf,CTRec: A Long-Short Demands Evolution Model for Continuous-Time Recommendation,2019
881,TOPKFREQ;PERSONTOPKFREQ;PERSONKNN;FPMC;DREAM;SETS2SETS,https://dl.acm.org/doi/pdf/10.1145/3292500.3330979,Sets2Sets: Learning from Sequential Sets with Neural Networks,2019
885,FPMC;FM;CDL;PRME;RNN;DCPR,https://www.researchgate.net/profile/Chun-Ta-Lu/publication/321820937_Deep_and_Broad_Learning_on_Content-Aware_POI_Recommendation/links/5aa70cd9aca272326825f815/Deep-and-Broad-Learning-on-Content-Aware-POI-Recommendation.pdf,Deep and Broad Learning on Content-aware POI Recommendation,2017
886,TBP;MC;CLF;NMF;FPM;HRM;DRM,https://ieeexplore.ieee.org/iel7/69/4358933/08477157.pdf,Personalized Market Basket Prediction with Temporal Annotated Recurring Sequences,2019
887,TOP;UTOP;MF;RNN;HSTLSTM;STGN;LSTPM;PPDGATSKIP;STPDGAT;STPUDGAT,https://arxiv.org/pdf/2010.07024,STP-UDGAT: Spatial-Temporal-Preference User Dimensional Graph Attention Network for Next POI Recommendation,2020
888,MF;MC;FLATLSTM;HCRNN;HCARNN,http://tongzhang-ml.org/papers/tkde17.pdf,Hierarchical Contextual Attention Recurrent Neural Network for Map Query Suggestion,2017
890,CF;BPRMF;MPUM,https://dl.acm.org/doi/pdf/10.1145/3018661.3018674,Multi-Product Utility Maximization for Economic Recommendation,2017
891,TRANSE;DISTMULT;CONVE;CONVTRANSE;RGCN;KBGAN;COFM;KTUP;KGAT;UPGAN,https://arxiv.org/pdf/2003.12718,Mining Implicit Entity Preference from User-Item Interaction Data for Knowledge Graph Completion via Adversarial Learning,2020
892,NMF;BPR;VAECF;NEUMF;VBCAR;NGCF;TRIPLE2VEC,https://arxiv.org/pdf/2007.13237,Exploring Data Splitting Strategies for the Evaluation of Recommendation Models,2020
894,FREQ;HMM;SEQT;SEQE,https://link.springer.com/chapter/10.1007/978-3-319-46227-1_10,Modeling Sequential Preferences with Dynamic User and Context Factors,2016
895,POP;BPR;SBPR;FMC;FPMC;SPMC;JPMC,https://shizhenkun.cn/attachements/20_zhang_jointm.pdf,Joint Personalized Markov Chains with social network embedding for cold-start recommendation,2020
896,FPMC;BPR;GRU;STRNN;SERM;DEEPMOVE;STAGRU,https://repository.kaust.edu.sa/bitstream/handle/10754/631709/STRNN_NextLocationPrediction.pdf?sequence=1&isAllowed=y,Spatio-Temporal Attention based Recurrent Neural Network for Next Location Prediction,2018
897,SL;DQN;PG;SLDQN;SLPG;SDAC;SC;SR;PC;DC;RE,https://ojs.aaai.org/index.php/AAAI/article/view/16579/16386,A General Offline Reinforcement Learning Framework for Interactive Recommendation,2021
898,MOSTPOP;BPR;FPMC;MSMHP;SHP,http://proceedings.mlr.press/v84/xu18c/xu18c.pdf,Benefits from Superposed Hawkes Processes,2018
899,CF;TUCKER;BPTF;CKF;BTMF;PUREETF;BASICETF;ETF,http://staff.ustc.edu.cn/~tongxu/Papers/Le_WWW19.pdf,Large-Scale Talent Flow Forecast with Dynamic Latent Factor Model,2019
900,SPOP;ITEMKNN;FPMC;GRU4REC;NARM;STAMP;SRGNN;RNNKNN;CSRM;ICMSRNARM,https://irlab.science.uva.nl/wp-content/papercite-data/pdf/pan-2020-intent-guided.pdf,An Intent-guided Collaborative Machine for Session-based Recommendation,2020
902,BPRMF;GBDT;DNN,http://ofey.me/papers/mcbd_cimk2018.pdf,Modeling Consumer Buying Decision for Recommendation Based on Multi-Task Deep Learning,2018
903,SEQSET;BAYES;NB;IBCF;WRMF,https://bia.unibz.it/esploro/fulltext/conferenceProceeding/Action-Prediction-Models-for-Recommender-Systems/991005772984601241?repId=12235400410001241&mId=13235400400001241&institution=39UBZ_INST,Action Prediction Models for Recommender Systems Based on Collaborative Filtering and Sequence Mining Hybridization,2017
